"date_time","price","quantity","symbol"
"Tue, 04 Sep 2018 15:29:59 GMT",1263.018175,-1,"DIVISLAB"
"Tue, 04 Sep 2018 15:29:59 GMT",2747.67315,1,"BAJFINANCE"
"Tue, 04 Sep 2018 15:29:59 GMT",2052.8259,33,"HDFCBANK"
"Tue, 11 Sep 2018 15:29:59 GMT",2599.449625,-25,"BAJFINANCE"
"Tue, 11 Sep 2018 15:29:59 GMT",1237.08115,-1,"RELIANCE"
"Tue, 11 Sep 2018 15:29:59 GMT",1999.3998,-33,"HDFCBANK"
"Tue, 18 Sep 2018 15:29:59 GMT",1379.1101,-3,"DIVISLAB"
"Tue, 18 Sep 2018 15:29:59 GMT",1217.758575,1,"RELIANCE"
"Wed, 03 Oct 2018 15:29:59 GMT",2032.165575,33,"HDFCBANK"
"Tue, 09 Oct 2018 15:29:59 GMT",1089.504975,-56,"RELIANCE"
"Tue, 09 Oct 2018 15:29:59 GMT",1939.6297,-33,"HDFCBANK"
"Tue, 16 Oct 2018 15:29:59 GMT",2310.004425,28,"BAJFINANCE"
"Tue, 16 Oct 2018 15:29:59 GMT",1164.3819,57,"RELIANCE"
"Tue, 16 Oct 2018 15:29:59 GMT",1993.746375,32,"HDFCBANK"
"Tue, 23 Oct 2018 15:29:59 GMT",1249.07515,-2,"DIVISLAB"
"Tue, 23 Oct 2018 15:29:59 GMT",1054.17265,-57,"RELIANCE"
"Tue, 23 Oct 2018 15:29:59 GMT",2084.391675,1,"BAJFINANCE"
"Tue, 30 Oct 2018 15:29:59 GMT",1485.007125,-3,"DIVISLAB"
"Tue, 30 Oct 2018 15:29:59 GMT",1911.793625,-32,"HDFCBANK"
"Tue, 30 Oct 2018 15:29:59 GMT",2355.171825,-1,"BAJFINANCE"
"Tue, 06 Nov 2018 15:29:59 GMT",1477.0611,-1,"DIVISLAB"
"Tue, 06 Nov 2018 15:29:59 GMT",1104.65205,60,"RELIANCE"
"Tue, 06 Nov 2018 15:29:59 GMT",1947.523275,33,"HDFCBANK"
"Tue, 13 Nov 2018 15:29:59 GMT",1529.8347,-2,"DIVISLAB"
"Tue, 13 Nov 2018 15:29:59 GMT",1926.786125,-33,"HDFCBANK"
"Tue, 20 Nov 2018 15:29:59 GMT",1136.8313,-1,"RELIANCE"
"Tue, 20 Nov 2018 15:29:59 GMT",2013.456225,33,"HDFCBANK"
"Tue, 27 Nov 2018 15:29:59 GMT",1523.911575,1,"DIVISLAB"
"Tue, 04 Dec 2018 15:29:59 GMT",1493.84655,2,"DIVISLAB"
"Tue, 11 Dec 2018 15:29:59 GMT",1477.310975,-1,"DIVISLAB"
"Tue, 11 Dec 2018 15:29:59 GMT",1098.098775,1,"RELIANCE"
"Tue, 11 Dec 2018 15:29:59 GMT",2058.520225,-1,"HDFCBANK"
"Wed, 26 Dec 2018 15:29:59 GMT",1456.5279,1,"DIVISLAB"
"Wed, 26 Dec 2018 15:29:59 GMT",1098.899175,1,"RELIANCE"
"Wed, 26 Dec 2018 15:29:59 GMT",2566.1163,-1,"BAJFINANCE"
"Wed, 02 Jan 2019 15:29:59 GMT",2612.742975,-1,"BAJFINANCE"
"Tue, 15 Jan 2019 15:29:59 GMT",1521.4389,-1,"DIVISLAB"
"Tue, 15 Jan 2019 15:29:59 GMT",1129.085175,-61,"RELIANCE"
"Tue, 22 Jan 2019 15:29:59 GMT",1504.401825,1,"DIVISLAB"
"Tue, 22 Jan 2019 15:29:59 GMT",1235.767575,55,"RELIANCE"
"Tue, 29 Jan 2019 15:29:59 GMT",2514.292225,-26,"BAJFINANCE"
"Tue, 29 Jan 2019 15:29:59 GMT",2056.5712,-32,"HDFCBANK"
"Tue, 05 Feb 2019 15:29:59 GMT",2604.9018,26,"BAJFINANCE"
"Tue, 05 Feb 2019 15:29:59 GMT",1615.341925,-2,"DIVISLAB"
"Tue, 05 Feb 2019 15:29:59 GMT",1290.904225,-1,"RELIANCE"
"Tue, 05 Feb 2019 15:29:59 GMT",2115.107025,33,"HDFCBANK"
"Tue, 12 Feb 2019 15:29:59 GMT",1637.28095,-1,"DIVISLAB"
"Tue, 12 Feb 2019 15:29:59 GMT",1257.0282,1,"RELIANCE"
"Tue, 19 Feb 2019 15:29:59 GMT",2083.007975,-33,"HDFCBANK"
"Tue, 26 Feb 2019 15:29:59 GMT",2111.705325,32,"HDFCBANK"
"Tue, 05 Mar 2019 15:29:59 GMT",1662.86815,-1,"DIVISLAB"
"Tue, 05 Mar 2019 15:29:59 GMT",1237.031175,-55,"RELIANCE"
"Tue, 05 Mar 2019 15:29:59 GMT",2108.15355,1,"HDFCBANK"
"Tue, 12 Mar 2019 15:29:59 GMT",1332.015675,54,"RELIANCE"
"Tue, 19 Mar 2019 15:29:59 GMT",1696.848,1,"DIVISLAB"
"Tue, 19 Mar 2019 15:29:59 GMT",2919.43955,-1,"BAJFINANCE"
"Tue, 26 Mar 2019 15:29:59 GMT",2310.194325,-1,"HDFCBANK"
"Tue, 09 Apr 2019 15:29:59 GMT",1335.117225,1,"RELIANCE"
"Tue, 30 Apr 2019 15:29:59 GMT",2318.608725,1,"HDFCBANK"
"Tue, 07 May 2019 15:29:59 GMT",1689.994575,1,"DIVISLAB"
"Tue, 14 May 2019 15:29:59 GMT",1616.541325,-44,"DIVISLAB"
"Tue, 14 May 2019 15:29:59 GMT",1259.819775,-55,"RELIANCE"
"Tue, 14 May 2019 15:29:59 GMT",2286.75605,-1,"HDFCBANK"
"Tue, 21 May 2019 15:29:59 GMT",1697.34825,45,"DIVISLAB"
"Tue, 21 May 2019 15:29:59 GMT",1340.4699,56,"RELIANCE"
"Tue, 21 May 2019 15:29:59 GMT",3431.58335,-2,"BAJFINANCE"
"Tue, 28 May 2019 15:29:59 GMT",1617.041075,-45,"DIVISLAB"
"Tue, 28 May 2019 15:29:59 GMT",3408.0951,-1,"BAJFINANCE"
"Tue, 28 May 2019 15:29:59 GMT",1323.088125,-56,"RELIANCE"
"Tue, 28 May 2019 15:29:59 GMT",2414.9919,-1,"HDFCBANK"
"Tue, 04 Jun 2019 15:29:59 GMT",1587.143175,46,"DIVISLAB"
"Tue, 04 Jun 2019 15:29:59 GMT",1352.325825,55,"RELIANCE"
"Tue, 11 Jun 2019 15:29:59 GMT",1556.5779,1,"DIVISLAB"
"Tue, 11 Jun 2019 15:29:59 GMT",1329.814575,1,"RELIANCE"
"Tue, 18 Jun 2019 15:29:59 GMT",1542.2285,-47,"DIVISLAB"
"Tue, 18 Jun 2019 15:29:59 GMT",1280.3595,-56,"RELIANCE"
"Tue, 25 Jun 2019 15:29:59 GMT",1603.2012,46,"DIVISLAB"
"Tue, 25 Jun 2019 15:29:59 GMT",3578.060075,-1,"BAJFINANCE"
"Tue, 09 Jul 2019 15:29:59 GMT",3601.29845,-21,"BAJFINANCE"
"Tue, 16 Jul 2019 15:29:59 GMT",1293.6465,57,"RELIANCE"
"Tue, 16 Jul 2019 15:29:59 GMT",3450.42435,21,"BAJFINANCE"
"Tue, 23 Jul 2019 15:29:59 GMT",3275.26155,-21,"BAJFINANCE"
"Tue, 23 Jul 2019 15:29:59 GMT",1618.29045,-1,"DIVISLAB"
"Tue, 23 Jul 2019 15:29:59 GMT",2262.36825,-31,"HDFCBANK"
"Tue, 30 Jul 2019 15:29:59 GMT",1657.620775,-1,"DIVISLAB"
"Tue, 30 Jul 2019 15:29:59 GMT",1180.30955,-57,"RELIANCE"
"Tue, 13 Aug 2019 15:29:59 GMT",1523.6378,-1,"DIVISLAB"
"Tue, 13 Aug 2019 15:29:59 GMT",3223.460925,20,"BAJFINANCE"
"Tue, 13 Aug 2019 15:29:59 GMT",2221.460175,31,"HDFCBANK"
"Tue, 20 Aug 2019 15:29:59 GMT",1521.388925,-43,"DIVISLAB"
"Tue, 20 Aug 2019 15:29:59 GMT",1276.587975,53,"RELIANCE"
"Tue, 20 Aug 2019 15:29:59 GMT",2219.4897,-31,"HDFCBANK"
"Tue, 27 Aug 2019 15:29:59 GMT",1594.346775,43,"DIVISLAB"
"Tue, 27 Aug 2019 15:29:59 GMT",1275.487425,2,"RELIANCE"
"Tue, 27 Aug 2019 15:29:59 GMT",2261.079975,30,"HDFCBANK"
"Tue, 03 Sep 2019 15:29:59 GMT",2212.055475,1,"HDFCBANK"
"Wed, 11 Sep 2019 15:29:59 GMT",1235.0172,2,"RELIANCE"
"Tue, 17 Sep 2019 15:29:59 GMT",1196.851275,-57,"RELIANCE"
"Tue, 24 Sep 2019 15:29:59 GMT",3959.769125,-1,"BAJFINANCE"
"Tue, 24 Sep 2019 15:29:59 GMT",1630.464825,3,"DIVISLAB"
"Tue, 24 Sep 2019 15:29:59 GMT",1279.33935,60,"RELIANCE"
"Tue, 24 Sep 2019 15:29:59 GMT",1253.1731,-2,"HDFCBANK"
"Tue, 01 Oct 2019 15:29:59 GMT",1304.24755,-3,"RELIANCE"
"Tue, 01 Oct 2019 15:29:59 GMT",1249.4244,1,"HDFCBANK"
"Wed, 09 Oct 2019 15:29:59 GMT",1649.7747,-1,"DIVISLAB"
"Wed, 09 Oct 2019 15:29:59 GMT",1228.764075,1,"HDFCBANK"
"Tue, 15 Oct 2019 15:29:59 GMT",1363.467925,-1,"RELIANCE"
"Tue, 22 Oct 2019 15:29:59 GMT",1239.91965,1,"HDFCBANK"
"Tue, 29 Oct 2019 15:29:59 GMT",1466.316475,-1,"RELIANCE"
"Tue, 05 Nov 2019 15:29:59 GMT",1446.57635,-1,"RELIANCE"
"Tue, 26 Nov 2019 15:29:59 GMT",1559.469875,-2,"RELIANCE"
"Tue, 03 Dec 2019 15:29:59 GMT",1578.11055,-1,"RELIANCE"
"Tue, 03 Dec 2019 15:29:59 GMT",3962.567725,-19,"BAJFINANCE"
"Tue, 10 Dec 2019 15:29:59 GMT",1250.12475,1,"HDFCBANK"
"Tue, 17 Dec 2019 15:29:59 GMT",1844.4773,-1,"DIVISLAB"
"Tue, 17 Dec 2019 15:29:59 GMT",4137.817875,20,"BAJFINANCE"
"Tue, 24 Dec 2019 15:29:59 GMT",1288.505425,-1,"HDFCBANK"
"Thu, 02 Jan 2020 15:29:59 GMT",1536.06765,2,"RELIANCE"
"Tue, 07 Jan 2020 15:29:59 GMT",1842.97805,-1,"DIVISLAB"
"Tue, 07 Jan 2020 15:29:59 GMT",1523.8377,-53,"RELIANCE"
"Tue, 14 Jan 2020 15:29:59 GMT",1530.1647,52,"RELIANCE"
"Tue, 21 Jan 2020 15:29:59 GMT",1243.727825,-63,"HDFCBANK"
"Tue, 28 Jan 2020 15:29:59 GMT",1472.485875,1,"RELIANCE"
"Tue, 04 Feb 2020 15:29:59 GMT",1960.31935,-2,"DIVISLAB"
"Tue, 04 Feb 2020 15:29:59 GMT",1425.6868,-53,"RELIANCE"
"Tue, 04 Feb 2020 15:29:59 GMT",4516.990375,-1,"BAJFINANCE"
"Tue, 11 Feb 2020 15:29:59 GMT",4746.975325,-1,"BAJFINANCE"
"Tue, 11 Feb 2020 15:29:59 GMT",1241.2203,67,"HDFCBANK"
"Tue, 18 Feb 2020 15:29:59 GMT",2174.162375,-1,"DIVISLAB"
"Tue, 18 Feb 2020 15:29:59 GMT",1468.1337,57,"RELIANCE"
"Tue, 18 Feb 2020 15:29:59 GMT",1212.643375,-67,"HDFCBANK"
"Tue, 25 Feb 2020 15:29:59 GMT",1417.1082,1,"RELIANCE"
"Tue, 25 Feb 2020 15:29:59 GMT",1200.90015,69,"HDFCBANK"
"Tue, 03 Mar 2020 15:29:59 GMT",2182.00845,-2,"DIVISLAB"
"Tue, 03 Mar 2020 15:29:59 GMT",1342.178575,-58,"RELIANCE"
"Tue, 03 Mar 2020 15:29:59 GMT",1181.2091,-1,"HDFCBANK"
"Wed, 11 Mar 2020 15:29:59 GMT",4028.634675,-18,"BAJFINANCE"
"Wed, 11 Mar 2020 15:29:59 GMT",2148.1254,-2,"DIVISLAB"
"Wed, 11 Mar 2020 15:29:59 GMT",1113.2431,-68,"HDFCBANK"
"Tue, 17 Mar 2020 15:29:59 GMT",1894.35235,-36,"DIVISLAB"
"Tue, 31 Mar 2020 15:29:59 GMT",1990.044525,39,"DIVISLAB"
"Tue, 07 Apr 2020 15:29:59 GMT",2066.816075,-39,"DIVISLAB"
"Tue, 07 Apr 2020 15:29:59 GMT",1206.70305,69,"RELIANCE"
"Wed, 15 Apr 2020 15:29:59 GMT",2396.647725,32,"DIVISLAB"
"Wed, 15 Apr 2020 15:29:59 GMT",1149.275075,-4,"RELIANCE"
"Wed, 15 Apr 2020 15:29:59 GMT",863.73165,85,"HDFCBANK"
"Tue, 21 Apr 2020 15:29:59 GMT",2100.799875,33,"BAJFINANCE"
"Tue, 21 Apr 2020 15:29:59 GMT",2407.8033,1,"DIVISLAB"
"Tue, 21 Apr 2020 15:29:59 GMT",1236.731325,-2,"RELIANCE"
"Tue, 21 Apr 2020 15:29:59 GMT",921.189175,-2,"HDFCBANK"
"Tue, 28 Apr 2020 15:29:59 GMT",2229.21405,6,"BAJFINANCE"
"Tue, 28 Apr 2020 15:29:59 GMT",1427.435925,-6,"RELIANCE"
"Tue, 28 Apr 2020 15:29:59 GMT",931.8657,4,"HDFCBANK"
"Tue, 05 May 2020 15:29:59 GMT",2285.392125,1,"DIVISLAB"
"Tue, 05 May 2020 15:29:59 GMT",1459.919675,-1,"RELIANCE"
"Tue, 12 May 2020 15:29:59 GMT",2070.7338495,1,"BAJFINANCE"
"Tue, 12 May 2020 15:29:59 GMT",2364.731775,1,"DIVISLAB"
"Tue, 12 May 2020 15:29:59 GMT",1478.510375,-4,"RELIANCE"
"Tue, 12 May 2020 15:29:59 GMT",902.000775,1,"HDFCBANK"
"Tue, 19 May 2020 15:29:59 GMT",1963.967525,-40,"BAJFINANCE"
"Tue, 19 May 2020 15:29:59 GMT",2320.589125,-1,"DIVISLAB"
"Tue, 19 May 2020 15:29:59 GMT",1409.60445,1,"RELIANCE"
"Tue, 19 May 2020 15:29:59 GMT",830.234675,-88,"HDFCBANK"
"Tue, 26 May 2020 15:29:59 GMT",2294.55215,-34,"DIVISLAB"
"Tue, 26 May 2020 15:29:59 GMT",1829.9145,40,"BAJFINANCE"
"Tue, 02 Jun 2020 15:29:59 GMT",2412.2055,32,"DIVISLAB"
"Tue, 02 Jun 2020 15:29:59 GMT",2345.0269,-2,"BAJFINANCE"
"Tue, 02 Jun 2020 15:29:59 GMT",1001.5005,82,"HDFCBANK"
"Tue, 09 Jun 2020 15:29:59 GMT",2442.3782,-3,"BAJFINANCE"
"Tue, 09 Jun 2020 15:29:59 GMT",2423.0109,3,"DIVISLAB"
"Tue, 09 Jun 2020 15:29:59 GMT",1537.918575,1,"RELIANCE"
"Tue, 09 Jun 2020 15:29:59 GMT",987.79365,2,"HDFCBANK"
"Tue, 16 Jun 2020 15:29:59 GMT",1616.89115,-2,"RELIANCE"
"Tue, 16 Jun 2020 15:29:59 GMT",990.8952,3,"HDFCBANK"
"Tue, 23 Jun 2020 15:29:59 GMT",2381.240025,3,"DIVISLAB"
"Tue, 23 Jun 2020 15:29:59 GMT",3023.98725,-3,"BAJFINANCE"
"Tue, 23 Jun 2020 15:29:59 GMT",1042.82115,1,"HDFCBANK"
"Tue, 30 Jun 2020 15:29:59 GMT",2277.76055,-38,"DIVISLAB"
"Tue, 30 Jun 2020 15:29:59 GMT",1065.317075,-3,"HDFCBANK"
"Tue, 07 Jul 2020 15:29:59 GMT",3350.274025,-1,"BAJFINANCE"
"Tue, 07 Jul 2020 15:29:59 GMT",1105.702575,1,"HDFCBANK"
"Tue, 14 Jul 2020 15:29:59 GMT",3189.354525,-1,"BAJFINANCE"
"Tue, 14 Jul 2020 15:29:59 GMT",2219.259075,43,"DIVISLAB"
"Tue, 14 Jul 2020 15:29:59 GMT",1916.0415,-1,"RELIANCE"
"Tue, 14 Jul 2020 15:29:59 GMT",1059.379425,3,"HDFCBANK"
"Tue, 21 Jul 2020 15:29:59 GMT",1972.535775,1,"RELIANCE"
"Tue, 28 Jul 2020 15:29:59 GMT",3241.2198,1,"BAJFINANCE"
"Tue, 28 Jul 2020 15:29:59 GMT",2176.61115,-5,"RELIANCE"
"Tue, 28 Jul 2020 15:29:59 GMT",1087.193325,4,"HDFCBANK"
"Tue, 04 Aug 2020 15:29:59 GMT",2689.204725,-5,"DIVISLAB"
"Tue, 04 Aug 2020 15:29:59 GMT",2151.6753,2,"RELIANCE"
"Tue, 04 Aug 2020 15:29:59 GMT",1041.129175,-93,"HDFCBANK"
"Tue, 11 Aug 2020 15:29:59 GMT",3129.884275,-2,"DIVISLAB"
"Tue, 11 Aug 2020 15:29:59 GMT",2134.8669,2,"RELIANCE"
"Tue, 11 Aug 2020 15:29:59 GMT",1067.183325,103,"HDFCBANK"
"Tue, 18 Aug 2020 15:29:59 GMT",3149.274575,-1,"DIVISLAB"
"Tue, 18 Aug 2020 15:29:59 GMT",1055.97175,-103,"HDFCBANK"
"Tue, 25 Aug 2020 15:29:59 GMT",3244.27705,-1,"DIVISLAB"
"Tue, 25 Aug 2020 15:29:59 GMT",2083.14105,1,"RELIANCE"
"Tue, 25 Aug 2020 15:29:59 GMT",1120.25985,98,"HDFCBANK"
"Tue, 15 Sep 2020 15:29:59 GMT",3515.1567,1,"BAJFINANCE"
"Tue, 15 Sep 2020 15:29:59 GMT",2317.690575,-4,"RELIANCE"
"Tue, 15 Sep 2020 15:29:59 GMT",1071.03525,6,"HDFCBANK"
"Tue, 22 Sep 2020 15:29:59 GMT",1034.8823,-104,"HDFCBANK"
"Tue, 06 Oct 2020 15:29:59 GMT",1144.67205,96,"HDFCBANK"
"Tue, 13 Oct 2020 15:29:59 GMT",3274.2363,1,"BAJFINANCE"
"Tue, 13 Oct 2020 15:29:59 GMT",2281.84035,1,"RELIANCE"
"Tue, 13 Oct 2020 15:29:59 GMT",1197.850775,-5,"HDFCBANK"
"Tue, 20 Oct 2020 15:29:59 GMT",2154.82205,-49,"RELIANCE"
"Tue, 20 Oct 2020 15:29:59 GMT",1223.338025,-1,"HDFCBANK"
"Tue, 27 Oct 2020 15:29:59 GMT",3158.428425,1,"DIVISLAB"
"Tue, 27 Oct 2020 15:29:59 GMT",1232.48345,-1,"HDFCBANK"
"Tue, 03 Nov 2020 15:29:59 GMT",3489.0546,-1,"BAJFINANCE"
"Tue, 10 Nov 2020 15:29:59 GMT",4206.445725,-1,"BAJFINANCE"
"Tue, 10 Nov 2020 15:29:59 GMT",2085.592275,57,"RELIANCE"
"Tue, 10 Nov 2020 15:29:59 GMT",1392.953175,-1,"HDFCBANK"
"Tue, 17 Nov 2020 15:29:59 GMT",4485.756,-3,"BAJFINANCE"
"Tue, 17 Nov 2020 15:29:59 GMT",1992.253375,-57,"RELIANCE"
"Tue, 17 Nov 2020 15:29:59 GMT",1409.154225,1,"HDFCBANK"
"Tue, 24 Nov 2020 15:29:59 GMT",4808.244675,-1,"BAJFINANCE"
"Tue, 24 Nov 2020 15:29:59 GMT",1965.032025,64,"RELIANCE"
"Tue, 24 Nov 2020 15:29:59 GMT",1438.9191,1,"HDFCBANK"
"Tue, 01 Dec 2020 15:29:59 GMT",4858.66945,-1,"BAJFINANCE"
"Tue, 01 Dec 2020 15:29:59 GMT",1955.87745,2,"RELIANCE"
"Tue, 01 Dec 2020 15:29:59 GMT",1432.58335,-1,"HDFCBANK"
"Tue, 08 Dec 2020 15:29:59 GMT",1992.753125,-1,"RELIANCE"
"Tue, 08 Dec 2020 15:29:59 GMT",1376.98815,3,"HDFCBANK"
"Tue, 15 Dec 2020 15:29:59 GMT",1973.362825,-1,"RELIANCE"
"Tue, 22 Dec 2020 15:29:59 GMT",1937.66835,1,"RELIANCE"
"Tue, 29 Dec 2020 15:29:59 GMT",1427.9136,1,"HDFCBANK"
"Mon, 04 Jan 2021 15:29:59 GMT",1991.845425,1,"RELIANCE"
"Tue, 12 Jan 2021 15:29:59 GMT",3765.61625,-1,"DIVISLAB"
"Tue, 12 Jan 2021 15:29:59 GMT",1956.071475,-66,"RELIANCE"
"Tue, 12 Jan 2021 15:29:59 GMT",1480.2595,-3,"HDFCBANK"
"Tue, 19 Jan 2021 15:29:59 GMT",4956.670425,-26,"BAJFINANCE"
"Tue, 19 Jan 2021 15:29:59 GMT",3601.249725,1,"DIVISLAB"
"Tue, 19 Jan 2021 15:29:59 GMT",2017.4082,64,"RELIANCE"
"Tue, 19 Jan 2021 15:29:59 GMT",1503.098075,-4,"HDFCBANK"
"Wed, 27 Jan 2021 15:29:59 GMT",4847.4225,25,"BAJFINANCE"
"Wed, 27 Jan 2021 15:29:59 GMT",3481.308475,-35,"DIVISLAB"
"Wed, 27 Jan 2021 15:29:59 GMT",1895.9475,1,"RELIANCE"
"Wed, 27 Jan 2021 15:29:59 GMT",1410.3048,1,"HDFCBANK"
"Tue, 02 Feb 2021 15:29:59 GMT",1926.7629,2,"RELIANCE"
"Tue, 09 Feb 2021 15:29:59 GMT",3724.611375,35,"DIVISLAB"
"Tue, 09 Feb 2021 15:29:59 GMT",1957.128075,1,"RELIANCE"
"Tue, 09 Feb 2021 15:29:59 GMT",1611.044075,-3,"HDFCBANK"
"Tue, 16 Feb 2021 15:29:59 GMT",3688.34325,2,"DIVISLAB"
"Tue, 16 Feb 2021 15:29:59 GMT",5757.369875,-1,"BAJFINANCE"
"Tue, 23 Feb 2021 15:29:59 GMT",2022.438275,-2,"RELIANCE"
"Tue, 02 Mar 2021 15:29:59 GMT",3518.65845,1,"DIVISLAB"
"Tue, 02 Mar 2021 15:29:59 GMT",2104.947,-3,"RELIANCE"
"Tue, 02 Mar 2021 15:29:59 GMT",5318.95815,1,"BAJFINANCE"
"Tue, 09 Mar 2021 15:29:59 GMT",3501.4484,-38,"DIVISLAB"
"Tue, 09 Mar 2021 15:29:59 GMT",2189.954475,-2,"RELIANCE"
"Tue, 09 Mar 2021 15:29:59 GMT",1561.71875,-84,"HDFCBANK"
"Tue, 16 Mar 2021 15:29:59 GMT",2101.6503,2,"RELIANCE"
"Tue, 16 Mar 2021 15:29:59 GMT",1512.906075,87,"HDFCBANK"
"Tue, 23 Mar 2021 15:29:59 GMT",3497.697975,38,"DIVISLAB"
"Tue, 23 Mar 2021 15:29:59 GMT",1499.399925,-87,"HDFCBANK"
"Tue, 30 Mar 2021 15:29:59 GMT",2028.28535,-63,"RELIANCE"
"Tue, 30 Mar 2021 15:29:59 GMT",1554.47685,86,"HDFCBANK"
"Tue, 06 Apr 2021 15:29:59 GMT",4990.60345,-25,"BAJFINANCE"
"Tue, 06 Apr 2021 15:29:59 GMT",3686.25595,-2,"DIVISLAB"
"Tue, 06 Apr 2021 15:29:59 GMT",1439.529875,-86,"HDFCBANK"
"Tue, 13 Apr 2021 15:29:59 GMT",3716.590775,-1,"DIVISLAB"
"Tue, 20 Apr 2021 15:29:59 GMT",1392.0957,91,"HDFCBANK"
"Tue, 27 Apr 2021 15:29:59 GMT",1989.644325,66,"RELIANCE"
"Tue, 27 Apr 2021 15:29:59 GMT",1437.98065,-91,"HDFCBANK"
"Tue, 27 Apr 2021 15:29:59 GMT",4867.482525,27,"BAJFINANCE"